Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Albania,3.788945727023748,,2.2764618041732443,,3.508798965403905,Europe,True
Andorra,2.9800033715837464,,1.7160033436347992,,2.9237619608287004,Europe,True
Austria,4.340820736655919,1.9138138523837167,2.857935264719429,0.0,4.296928319310418,Europe,True
Belarus,4.837196891758147,2.093421685162235,2.7671558660821804,0.3010299956639812,4.811199527384495,Europe,True
Belgium,4.86203591948588,2.885361220031512,3.9941411111261225,0.6989700043360189,4.248659743048336,Europe,True
Bosnia and Herzegovina,4.136308267255813,,2.595496221825574,,3.8676442339030985,Europe,True
Bulgaria,4.120869940179189,,2.645422269349092,,3.8820689444361483,Europe,True
Channel Islands,2.775974331129369,,1.6720978579357175,,2.7267272090265724,Europe,True
Croatia,3.7437448785924614,1.8864907251724818,2.1958996524092336,0.3010299956639812,3.682776646314434,Europe,True
Czechia,4.256717745977487,,2.5899496013257077,,4.105476121121821,Europe,True
Denmark,4.159627340658673,,2.7902851640332416,,4.108565023732835,Europe,True
Estonia,3.331832044436249,1.146128035678238,1.7993405494535817,,3.292477593667784,Europe,True
Faroe Islands,2.469822015978163,0.6020599913279624,,,2.285557309007774,Europe,False
Finland,3.878981123393736,1.146128035678238,2.519827993775719,,3.843855422623161,Europe,True
France,5.296491876572559,,4.48178648796754,,4.918219119435931,Europe,False
Germany,5.3351488699808405,1.4913616938342726,3.9663294951638783,,5.295347148333618,Europe,True
Gibraltar,2.294466226161593,0.8450980400142568,,,2.2648178230095364,Europe,False
Greece,3.7218106152125467,,2.322219294733919,,3.137986732723532,Europe,True
Hungary,3.667733052533267,1.505149978319906,2.7795964912578244,,3.5429498488141786,Europe,True
Iceland,3.2911467617318855,0.47712125471966244,1.0,,3.2631624649622166,Europe,True
Ireland,4.422753941301348,,3.248463717551032,,4.368547197567657,Europe,True
Isle of Man,2.526339277389844,,1.380211241711606,,2.494154594018443,Europe,True
Italy,5.397515930273761,,4.5464192668351915,,5.304580996367066,Europe,True
Latvia,3.1099158630237933,0.8450980400142568,1.505149978319906,,3.0293837776852097,Europe,True
Liechtenstein,1.9493900066449128,,0.0,,1.9294189257142926,Europe,True
Lithuania,3.348499570283838,1.568201724066995,1.9084850188786497,,3.22219604630172,Europe,True
Luxembourg,3.8520528086978505,,2.0755469613925306,,3.767007363949804,Europe,True
Malta,3.0149403497929366,1.6020599913279623,0.9542425094393249,,2.829303772831025,Europe,True
Moldova,4.431202884556517,,2.921686475483602,,4.276875221131548,Europe,True
Monaco,2.1072099696478683,,0.6020599913279624,,2.0211892990699383,Europe,True
Montenegro,3.550105999347593,,1.7853298350107671,,3.3609718837259357,Europe,True
Netherlands,4.7633306407856715,2.6866362692622934,3.7893691535914815,0.47712125471966244,N/A,Europe,False
North Macedonia,4.062732363205394,,2.7151673578484576,,3.881213416255019,Europe,True
Norway,3.980821166644336,1.2304489213782739,2.4082399653118496,,3.9472866446777983,Europe,False
Poland,4.708989954364339,2.9258275746247424,3.255272505103306,1.1139433523068367,4.561137175675386,Europe,True
Portugal,4.720465269808178,2.2695129442179165,3.2430380486862944,0.6020599913279624,4.583923882319313,Europe,False
Romania,4.782637424133349,3.130333768495006,3.424718337331567,1.6334684555795864,4.475264300605003,Europe,True
Russia,5.945639413418051,3.7170044070405472,4.171843419579579,2.110589710299249,5.838979359542482,Europe,True
San Marino,2.8444771757456815,,1.6232492903979006,,2.8175653695597807,Europe,True
Serbia,4.445027874948773,2.406540180433955,2.800717078282385,0.7781512503836436,4.147583582421641,Europe,True
Slovakia,3.4092566520389096,1.6334684555795864,1.4913616938342726,,3.269746373130767,Europe,True
Slovenia,3.348888723071438,,2.0969100130080562,,3.284881714655453,Europe,True
Spain,5.558038616704223,,4.4548905728112365,,N/A,Europe,False
Sweden,4.915521188524368,,3.760648619581356,,N/A,Europe,False
Switzerland,4.561709447291157,2.2600713879850747,3.2979792441593623,,4.503790683057181,Europe,True
UK,5.48996550678678,,4.667555677069314,,N/A,Europe,False
Ukraine,4.9017306917292185,3.1728946977521764,3.2739267801005254,1.4313637641589874,4.640033992555921,Europe,True
Vatican City,1.0791812460476249,,,,1.0791812460476249,Europe,False
