Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,2450068,22039,56832,198,2174625,South America,0
Bolivia,276890,1498,12366,22,226787,South America,0
Brazil,13197031,90973,341097,3733,11664158,South America,0
Chile,1043022,5242,23796,62,980245,South America,0
Colombia,2479617,11381,64767,243,2345471,South America,0
Ecuador,339604,1902,17057,53,290314,South America,0
Falkland Islands,60,6,,,54,South America,0
French Guiana,17318,,94,,9995,South America,1
Guyana,10718,81,250,3,9473,South America,0
Paraguay,227116,2380,4584,62,186730,South America,0
Peru,1607898,9305,53725,314,1527112,South America,0
Suriname,9200,16,178,,8637,South America,0
Uruguay,126987,3924,1231,40,98837,South America,0
Venezuela,169074,,1693,,153063,South America,1
