Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,1116609,,29730,,921344,South America,1
Bolivia,141124,172,8672,14,109769,South America,1
Brazil,5440903,,157981,,4904046,South America,1
Chile,504525,,14026,,481379,South America,1
Colombia,1033218,,30565,,932882,South America,1
Ecuador,163192,,12588,,141759,South America,1
Falkland Islands,13,,,,13,South America,0
French Guiana,10397,,70,,9995,South America,1
Guyana,4061,,119,,3030,South America,1
Paraguay,60557,,1347,,40748,South America,1
Peru,892497,,34257,,814204,South America,1
Suriname,5187,,111,,5039,South America,1
Uruguay,2916,,54,,2455,South America,1
Venezuela,90400,,780,,84907,South America,1
