Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,27499,15,905,,25181,Australia/Oceania,1
Fiji,33,,2,,30,Australia/Oceania,1
French Polynesia,5797,,20,,3623,Australia/Oceania,1
New Caledonia,27,,,,27,Australia/Oceania,0
New Zealand,1934,11,25,,1835,Australia/Oceania,1
Papua New Guinea,583,,7,,545,Australia/Oceania,1
Solomon Islands,4,,,,3,Australia/Oceania,0
Wallis and Futuna,1,,,,1,Australia/Oceania,0
