Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Argentina,5.372317201274956,,3.6445370577784075,,5.01408770871841,South America,True
Bolivia,4.943944405785349,3.166726055580052,3.54703589974001,1.7708520116421442,4.449308659474037,South America,True
Brazil,6.4723269142127196,,4.998703870249989,,6.3156332692998625,South America,True
Chile,5.56682035108568,,3.9981721219394406,,5.534239391314803,South America,True
Colombia,5.564897941626728,,4.088136088700551,,5.297749571553751,South America,True
Ecuador,4.963641464327151,,3.7706311277778064,,4.854081243829729,South America,True
Falkland Islands,1.1139433523068367,,,,1.1139433523068367,South America,False
French Guiana,3.9140256516963285,,1.6720978579357175,,3.864511081058392,South America,True
Guyana,2.7307822756663893,,1.3424226808222062,,2.2764618041732443,South America,True
Paraguay,3.8134475442648212,,1.8388490907372552,,3.709524355876341,South America,True
Peru,5.666400967356839,,4.314899024273395,,5.497388595831439,South America,True
Suriname,3.343014497150768,,1.462397997898956,,3.1775364999298623,South America,True
Uruguay,3.1222158782728267,,1.568201724066995,,3.0394141191761372,South America,True
Venezuela,4.383204771148647,,2.3180633349627615,,4.095866453478543,South America,True
