Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,1359042,,36790,,1177819,South America,1
Bolivia,143854,98,8900,11,119029,South America,1
Brazil,6020164,,168662,,5422102,South America,1
Chile,537585,,15003,,512927,South America,1
Colombia,1233444,,34929,,1138581,South America,1
Ecuador,183840,,13095,,160639,South America,1
Falkland Islands,16,,,,13,South America,0
French Guiana,10987,,70,,9995,South America,1
Guyana,5005,,143,,3984,South America,1
Paraguay,75058,,1647,,53502,South America,1
Peru,946087,,35484,,873970,South America,1
Suriname,5289,,116,,5164,South America,1
Uruguay,4477,,69,,3547,South America,1
Venezuela,99017,,866,,94046,South America,1
