Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,4827973,,103359,,4464987,South America,1
Bolivia,467343,1025,17613,37,398595,South America,0
Brazil,19632443,,548420,,18331462,South America,1
Chile,1606358,,34875,,1559891,South America,1
Colombia,4705734,,118188,,4462579,South America,1
Ecuador,480720,,30797,,443880,South America,1
Falkland Islands,63,,,,63,South America,0
French Guiana,29533,,174,,9995,South America,1
Guyana,21850,,518,,20366,South America,1
Paraguay,448508,,14550,,410297,South America,0
Peru,2101139,,195696,,N/A,South America,0
Suriname,24689,,627,,20919,South America,0
Uruguay,380151,,5919,,371116,South America,0
Venezuela,297782,,3458,,281194,South America,0
