Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,736609,,16519,,585857,South America,1
Bolivia,134641,418,7931,31,94895,South America,1
Brazil,4780317,,143010,,4135088,South America,1
Chile,461300,,12725,,434794,South America,1
Colombia,824042,,25828,,734154,South America,1
Ecuador,135749,,11312,,112296,South America,1
Falkland Islands,13,,,,13,South America,0
French Guiana,9929,,66,,9569,South America,1
Guyana,2846,,78,,1644,South America,1
Paraguay,40101,,841,,23748,South America,1
Peru,811768,,32396,,676925,South America,1
Suriname,4863,,104,,4676,South America,1
Uruguay,2033,,48,,1771,South America,1
Venezuela,74363,,621,,64200,South America,1
