Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,1296378,,35045,,1110477,South America,1
Bolivia,143069,180,8835,10,116505,South America,1
Brazil,5819496,,164946,,5267567,South America,1
Chile,528030,,14738,,503540,South America,1
Colombia,1182697,,33669,,1089340,South America,1
Ecuador,178674,,12977,,154956,South America,1
Falkland Islands,15,,,,13,South America,0
French Guiana,10808,,70,,9995,South America,1
Guyana,4724,,138,,3688,South America,1
Paraguay,70392,,1556,,50514,South America,1
Peru,932650,,35106,,858388,South America,1
Suriname,5268,,114,,5131,South America,1
Uruguay,3883,,64,,3135,South America,1
Venezuela,96441,,844,,91452,South America,1
