Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,5190948,,112005,,4878099,South America,1
Bolivia,491340,461,18473,21,436496,South America,0
Brazil,20804215,,581228,,19775873,South America,1
Chile,1639123,,36945,,1596357,South America,1
Colombia,4911082,,125016,,4740709,South America,1
Ecuador,502146,,32296,,443880,South America,1
Falkland Islands,67,,,,63,South America,0
French Guiana,35309,,220,,9995,South America,1
Guyana,25770,,624,,23196,South America,1
Paraguay,458614,,15785,,437598,South America,1
Peru,2151010,,198329,,N/A,South America,0
Suriname,29599,,725,,24447,South America,0
Uruguay,385078,,6034,,377868,South America,0
Venezuela,336088,,4039,,320400,South America,0
