Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,134653,,5791,,81077,Asia,1
Armenia,226459,71,4547,3,217731,Asia,0
Azerbaijan,337254,,4984,,330762,Asia,1
Bahrain,267212,,1377,,264687,Asia,1
Bangladesh,1021189,,16419,,874501,Asia,1
Bhutan,2275,,1,,1973,Asia,1
Brunei,277,2,3,,256,Asia,0
Cambodia,61870,911,925,23,53477,Asia,0
China,92066,27,4636,,86952,Asia,0
Cyprus,84272,,380,,73263,Asia,1
Georgia,377811,659,5468,16,359939,Asia,0
Hong Kong,11952,,212,,11652,Asia,1
India,30874376,469,408792,,30014713,Asia,0
Indonesia,2567630,40427,67355,891,2119478,Asia,0
Iran,3394279,20829,86041,182,3041541,Asia,0
Iraq,1429362,,17548,,1306454,Asia,1
Israel,846327,193,6438,,835792,Asia,0
Japan,820715,2032,14955,7,786581,Asia,0
Jordan,756923,,9836,,739948,Asia,1
Kazakhstan,458724,3899,4681,,413498,Asia,0
Kuwait,375594,,2117,,355562,Asia,1
Kyrgyzstan,140978,1330,2113,11,118771,Asia,0
Laos,2825,106,3,,2174,Asia,0
Lebanon,547811,,7875,,534296,Asia,1
Macao,55,,,,53,Asia,0
Malaysia,844870,8574,6260,102,747338,Asia,0
Maldives,75071,,214,,72349,Asia,1
Mongolia,139284,1496,689,5,107524,Asia,0
Myanmar,192213,,3838,,146358,Asia,1
Nepal,657139,1690,9400,18,621027,Asia,0
Oman,286072,1167,3435,12,259550,Asia,0
Pakistan,975092,1808,22597,15,913873,Asia,0
Palestine,315160,,3582,,309910,Asia,0
Philippines,1478061,5204,26015,100,1402918,Asia,0
Qatar,223358,,599,,221295,Asia,0
Saudi Arabia,501195,,7976,,482414,Asia,0
Singapore,62718,,36,,62212,Asia,0
South Korea,169146,1100,2044,1,154187,Asia,0
Sri Lanka,274538,,3502,,244437,Asia,0
Syria,25785,,1898,,21884,Asia,0
Taiwan,15249,,740,,12838,Asia,0
Tajikistan,13834,,103,,13535,Asia,0
Thailand,345027,8656,2791,80,251658,Asia,0
Timor-Leste,9862,39,25,,8928,Asia,0
Turkey,5481555,,50229,,5349344,Asia,0
UAE,650220,,1866,,628290,Asia,0
Uzbekistan,116421,458,774,3,111514,Asia,0
Vietnam,30478,662,123,4,9275,Asia,0
Yemen,6948,,1366,,4141,Asia,0
